energy,n,m,edges,weights,graph_type
8.432804158926862,15,14,"[(0, 12), (1, 12), (2, 12), (3, 13), (4, 14), (5, 14), (6, 14), (7, 14), (8, 13), (9, 13), (10, 13), (11, 12), (11, 13), (11, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.505041085154337,12,16,"[(0, 3), (0, 11), (1, 2), (1, 10), (2, 6), (3, 7), (4, 6), (4, 9), (5, 7), (5, 8), (6, 10), (7, 11), (8, 9), (8, 11), (9, 10), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
7.054259180699065,11,10,"[(0, 10), (1, 9), (2, 8), (3, 7), (4, 5), (4, 6), (5, 9), (6, 8), (7, 10), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
5.279326946608494,9,8,"[(0, 8), (1, 8), (2, 6), (3, 7), (4, 7), (5, 6), (6, 8), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
5.854518384275575,10,9,"[(0, 9), (1, 9), (2, 8), (3, 8), (4, 7), (5, 7), (6, 8), (6, 9), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
6.108483223321112,10,9,"[(0, 9), (1, 9), (2, 8), (3, 8), (4, 6), (5, 7), (6, 9), (7, 9), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
4.763288747970685,8,7,"[(0, 7), (1, 7), (2, 5), (3, 6), (4, 6), (5, 7), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.373364511470594,15,15,"[(0, 11), (1, 10), (2, 5), (3, 8), (4, 9), (5, 11), (6, 12), (6, 13), (7, 12), (7, 13), (8, 14), (9, 14), (10, 11), (10, 12), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
11.693491830168378,10,19,"[(0, 1), (0, 6), (0, 7), (1, 8), (1, 9), (2, 4), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 8), (5, 9), (6, 8), (6, 9), (7, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
11.656192179215518,10,19,"[(0, 7), (0, 8), (1, 4), (1, 5), (1, 9), (2, 4), (2, 6), (2, 9), (3, 5), (3, 6), (3, 9), (4, 7), (4, 8), (5, 7), (5, 8), (6, 7), (6, 8), (7, 9), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
5.427590733424281,8,8,"[(0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 4), (3, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.452811703632047,10,18,"[(0, 7), (0, 8), (1, 7), (1, 9), (2, 8), (2, 9), (3, 7), (3, 8), (3, 9), (4, 7), (4, 8), (4, 9), (5, 7), (5, 8), (5, 9), (6, 7), (6, 8), (6, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.999999999999988,10,16,"[(0, 8), (0, 9), (1, 8), (1, 9), (2, 8), (2, 9), (3, 8), (3, 9), (4, 8), (4, 9), (5, 8), (5, 9), (6, 8), (6, 9), (7, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
9.63684082235117,10,15,"[(0, 1), (0, 2), (0, 3), (1, 6), (1, 9), (2, 7), (2, 9), (3, 8), (3, 9), (4, 6), (4, 7), (4, 8), (5, 6), (5, 7), (5, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.817072612761152,10,14,"[(0, 8), (0, 9), (1, 8), (1, 9), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 8), (4, 9), (5, 7), (5, 8), (5, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.815862446970158,10,14,"[(0, 6), (0, 7), (1, 6), (1, 7), (2, 6), (2, 7), (3, 8), (3, 9), (4, 8), (4, 9), (5, 8), (5, 9), (6, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.505344906477527,10,13,"[(0, 1), (0, 8), (1, 9), (2, 5), (2, 9), (3, 6), (3, 9), (4, 7), (4, 9), (5, 8), (6, 8), (7, 8), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
7.67166923574838,10,12,"[(0, 4), (1, 5), (2, 6), (3, 7), (4, 8), (4, 9), (5, 8), (5, 9), (6, 8), (6, 9), (7, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
7.557357769979563,10,12,"[(0, 6), (1, 9), (2, 7), (3, 8), (4, 6), (4, 9), (5, 7), (5, 8), (6, 7), (6, 8), (7, 9), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
12.089030036996254,11,20,"[(0, 7), (0, 8), (1, 7), (1, 8), (2, 6), (2, 9), (2, 10), (3, 6), (3, 9), (3, 10), (4, 6), (4, 9), (4, 10), (5, 6), (5, 9), (5, 10), (7, 9), (7, 10), (8, 9), (8, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
11.856663442934789,11,20,"[(0, 7), (0, 8), (1, 7), (1, 8), (2, 9), (2, 10), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.525322097083698,13,12,"[(0, 12), (1, 11), (2, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 10), (8, 9), (9, 12), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.4395831585874,11,18,"[(0, 8), (1, 9), (2, 10), (3, 8), (3, 9), (3, 10), (4, 8), (4, 9), (4, 10), (5, 8), (5, 9), (5, 10), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
9.651485782889294,11,15,"[(0, 5), (0, 6), (1, 7), (1, 8), (2, 7), (2, 8), (3, 5), (3, 9), (4, 6), (4, 9), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.768400319491558,11,14,"[(0, 8), (1, 9), (2, 7), (2, 10), (3, 7), (3, 10), (4, 7), (4, 10), (5, 8), (5, 9), (6, 8), (6, 9), (8, 10), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.753121810099337,11,14,"[(0, 10), (1, 10), (2, 10), (3, 7), (3, 10), (4, 5), (4, 6), (5, 8), (5, 9), (6, 8), (6, 9), (7, 8), (7, 9), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.811987295857856,11,14,"[(0, 6), (1, 7), (2, 8), (2, 9), (3, 8), (3, 9), (4, 8), (4, 9), (5, 6), (5, 7), (6, 10), (7, 10), (8, 10), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
7.927433029164467,11,13,"[(0, 9), (1, 9), (2, 9), (3, 9), (4, 8), (4, 10), (5, 8), (5, 10), (6, 8), (6, 10), (7, 8), (7, 10), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
17.79215489945142,12,30,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 7), (1, 8), (1, 9), (1, 10), (2, 7), (2, 8), (2, 9), (2, 11), (3, 7), (3, 8), (3, 10), (3, 11), (4, 7), (4, 9), (4, 10), (4, 11), (5, 8), (5, 9), (5, 10), (5, 11), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
11.513246018862803,12,18,"[(0, 1), (0, 2), (0, 3), (1, 10), (1, 11), (2, 8), (2, 10), (3, 9), (3, 11), (4, 5), (4, 6), (4, 7), (5, 9), (5, 11), (6, 8), (6, 10), (7, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
14.617423181814198,12,24,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 7), (1, 8), (1, 11), (2, 7), (2, 8), (2, 11), (3, 9), (3, 10), (3, 11), (4, 9), (4, 10), (4, 11), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.487286953285654,12,16,"[(0, 1), (0, 8), (1, 9), (2, 7), (2, 8), (3, 5), (3, 11), (4, 6), (4, 11), (5, 10), (6, 10), (7, 9), (8, 9), (8, 10), (9, 11), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
6.955671158537693,13,12,"[(0, 12), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
7.986451149852539,15,14,"[(0, 13), (1, 14), (2, 14), (3, 14), (4, 14), (5, 14), (6, 14), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
14.612487549910737,12,24,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 7), (1, 8), (1, 9), (2, 7), (2, 10), (2, 11), (3, 8), (3, 10), (3, 11), (4, 9), (4, 10), (4, 11), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
21.00000000000002,12,36,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
9.62062151898859,12,15,"[(0, 5), (1, 6), (2, 7), (3, 8), (3, 9), (4, 8), (4, 9), (5, 10), (5, 11), (6, 10), (6, 11), (7, 10), (7, 11), (8, 11), (9, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
15.93279816409347,12,28,"[(0, 8), (0, 9), (0, 10), (1, 8), (1, 9), (1, 11), (2, 8), (2, 10), (2, 11), (3, 9), (3, 10), (3, 11), (4, 8), (4, 9), (4, 10), (4, 11), (5, 8), (5, 9), (5, 10), (5, 11), (6, 8), (6, 9), (6, 10), (6, 11), (7, 8), (7, 9), (7, 10), (7, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
11.7958315233127,12,20,"[(0, 8), (0, 9), (1, 8), (1, 9), (2, 8), (2, 9), (3, 8), (3, 9), (4, 10), (4, 11), (5, 10), (5, 11), (6, 10), (6, 11), (7, 10), (7, 11), (8, 10), (8, 11), (9, 10), (9, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
9.439664654456404,12,15,"[(0, 11), (1, 11), (2, 9), (3, 10), (3, 11), (4, 10), (4, 11), (5, 6), (5, 8), (6, 7), (7, 8), (7, 10), (8, 9), (9, 10), (9, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
12.639145530082716,12,21,"[(0, 11), (1, 11), (2, 9), (2, 10), (2, 11), (3, 9), (3, 10), (3, 11), (4, 6), (4, 7), (4, 8), (5, 6), (5, 7), (5, 8), (6, 9), (6, 10), (7, 9), (7, 10), (8, 9), (8, 10), (8, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
12.648684264302943,12,21,"[(0, 6), (0, 7), (1, 9), (1, 10), (2, 9), (2, 11), (3, 10), (3, 11), (4, 6), (4, 8), (5, 7), (5, 8), (6, 9), (6, 10), (6, 11), (7, 9), (7, 10), (7, 11), (8, 9), (8, 10), (8, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.587759192612436,12,14,"[(0, 10), (1, 10), (2, 10), (3, 11), (4, 11), (5, 11), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 11), (9, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
9.389658279133945,12,15,"[(0, 11), (1, 10), (2, 10), (3, 10), (3, 11), (4, 8), (4, 9), (5, 8), (5, 9), (6, 7), (6, 9), (7, 10), (7, 11), (8, 11), (9, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
3.4516059629557834,5,5,"[(0, 4), (1, 3), (1, 4), (2, 3), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]",hog
9.519391865129105,12,15,"[(0, 11), (1, 11), (2, 9), (3, 8), (4, 7), (4, 10), (4, 11), (5, 7), (5, 9), (5, 10), (6, 7), (6, 9), (6, 10), (8, 10), (8, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.899063342923242,12,17,"[(0, 8), (0, 10), (1, 9), (1, 11), (2, 9), (2, 11), (3, 8), (3, 10), (4, 6), (4, 7), (4, 11), (5, 6), (5, 7), (5, 11), (6, 10), (7, 10), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.274357806736054,12,22,"[(0, 8), (0, 10), (1, 8), (1, 10), (2, 9), (2, 11), (3, 9), (3, 11), (4, 6), (4, 7), (4, 8), (4, 10), (5, 6), (5, 7), (5, 8), (5, 10), (6, 9), (6, 11), (7, 9), (7, 11), (8, 9), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
5.976242246496124,8,10,"[(0, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
12.225710794230302,14,21,"[(0, 1), (0, 2), (0, 3), (1, 8), (1, 12), (2, 9), (2, 13), (3, 10), (3, 11), (4, 7), (4, 8), (4, 12), (5, 7), (5, 9), (5, 13), (6, 7), (6, 10), (6, 11), (8, 9), (10, 13), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
7.571346267170854,12,11,"[(0, 11), (1, 9), (2, 9), (3, 10), (4, 7), (5, 10), (5, 11), (6, 8), (6, 11), (7, 8), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
7.517797853023925,12,11,"[(0, 9), (1, 11), (2, 11), (3, 10), (4, 5), (5, 6), (6, 9), (7, 8), (7, 11), (8, 10), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
16.80596023113425,14,28,"[(0, 4), (0, 5), (0, 12), (1, 8), (1, 10), (1, 13), (2, 9), (2, 11), (2, 13), (3, 6), (3, 7), (3, 12), (4, 8), (4, 9), (4, 13), (5, 10), (5, 11), (5, 13), (6, 8), (6, 11), (6, 13), (7, 9), (7, 10), (7, 13), (8, 12), (9, 12), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
9.08807331262325,14,13,"[(0, 6), (1, 7), (2, 10), (3, 8), (4, 9), (5, 6), (5, 11), (7, 12), (8, 13), (9, 13), (10, 12), (11, 12), (11, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
3.346997408527791,6,5,"[(0, 5), (1, 5), (2, 5), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.941995059968471,14,13,"[(0, 12), (1, 13), (2, 11), (3, 10), (4, 9), (5, 8), (6, 9), (6, 12), (7, 8), (7, 13), (10, 11), (10, 12), (11, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
5.22567598878964,7,8,"[(0, 6), (1, 4), (2, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.267336937627476,12,17,"[(0, 11), (1, 7), (2, 9), (3, 10), (3, 11), (4, 9), (4, 11), (5, 7), (5, 10), (5, 11), (6, 9), (6, 10), (6, 11), (7, 8), (8, 9), (8, 10), (8, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.225087076374008,14,21,"[(0, 6), (1, 3), (1, 11), (2, 4), (2, 12), (3, 6), (3, 13), (4, 6), (4, 13), (5, 7), (5, 8), (5, 13), (7, 9), (7, 12), (8, 9), (8, 11), (9, 10), (10, 11), (10, 12), (11, 13), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.094407259592352,14,13,"[(0, 13), (1, 13), (2, 13), (3, 13), (4, 13), (5, 12), (6, 10), (7, 11), (8, 11), (9, 10), (10, 12), (11, 12), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.237455096633596,14,15,"[(0, 9), (1, 8), (2, 5), (2, 12), (3, 4), (3, 13), (4, 11), (5, 10), (6, 9), (6, 12), (7, 8), (7, 13), (10, 11), (10, 12), (11, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.190785781537848,14,15,"[(0, 13), (1, 8), (2, 7), (3, 9), (3, 10), (4, 5), (4, 12), (5, 11), (6, 8), (6, 11), (7, 10), (9, 12), (9, 13), (10, 13), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
9.556490024262047,14,14,"[(0, 10), (1, 5), (2, 6), (3, 7), (4, 8), (5, 13), (6, 13), (7, 11), (8, 12), (9, 11), (9, 12), (9, 13), (10, 11), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.098488403659982,14,21,"[(0, 4), (0, 13), (1, 3), (1, 13), (2, 9), (2, 12), (3, 11), (4, 9), (5, 8), (5, 12), (5, 13), (6, 7), (6, 8), (6, 12), (7, 10), (7, 11), (8, 11), (9, 10), (10, 12), (10, 13), (11, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
11.384654913423871,12,18,"[(0, 3), (0, 4), (1, 5), (1, 7), (2, 6), (2, 8), (3, 9), (3, 11), (4, 10), (4, 11), (5, 10), (5, 11), (6, 10), (6, 11), (7, 9), (7, 11), (8, 9), (8, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
7.206795464464685,13,12,"[(0, 12), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 10), (9, 11), (9, 12), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
14.015547862827288,15,26,"[(0, 3), (0, 9), (0, 10), (1, 2), (1, 8), (1, 11), (2, 9), (2, 13), (3, 8), (3, 12), (4, 10), (4, 12), (4, 14), (5, 11), (5, 13), (5, 14), (6, 8), (6, 10), (6, 13), (7, 9), (7, 11), (7, 12), (8, 14), (9, 14), (10, 11), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
5.381501643306901,7,8,"[(0, 4), (0, 6), (1, 5), (1, 6), (2, 5), (2, 6), (3, 4), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.843694790526765,14,13,"[(0, 13), (1, 13), (2, 8), (3, 12), (4, 10), (5, 10), (6, 11), (7, 9), (8, 11), (9, 12), (9, 13), (10, 13), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
15.04094808749817,14,28,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 9), (1, 11), (1, 12), (2, 9), (2, 10), (2, 13), (3, 8), (3, 10), (3, 12), (4, 7), (4, 11), (4, 13), (5, 6), (5, 8), (5, 11), (5, 12), (6, 7), (6, 10), (6, 13), (7, 9), (7, 12), (8, 9), (8, 13), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
6.419340454504303,11,10,"[(0, 10), (1, 10), (2, 8), (3, 8), (4, 9), (5, 9), (6, 8), (6, 10), (7, 9), (7, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
6.927412650040653,12,11,"[(0, 9), (1, 9), (2, 11), (3, 11), (4, 11), (5, 10), (6, 10), (7, 9), (7, 10), (8, 10), (8, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
