energy,n,m,edges,weights,graph_hash,graph_type
8.750579900897742,9,14,"[(0, 6), (0, 8), (1, 7), (1, 8), (2, 4), (2, 5), (3, 6), (3, 7), (3, 8), (4, 6), (4, 7), (5, 6), (5, 7), (5, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8c0808895e14c70365f220f3bd65be1e4468c0a73c5ce2bee42b75999734ca7e,hog
8.741178880348961,9,14,"[(0, 7), (0, 8), (1, 5), (1, 8), (2, 3), (2, 6), (3, 7), (3, 8), (4, 5), (4, 7), (4, 8), (5, 6), (6, 7), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",b76f0d1474be468033db10b3b86b592181dcc8c71f0c5fd65162df54dd80d46c,hog
8.68167547518884,9,14,"[(0, 4), (0, 6), (1, 5), (1, 6), (2, 7), (2, 8), (3, 7), (3, 8), (4, 7), (4, 8), (5, 7), (5, 8), (6, 7), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",565af2a5dd80cbc0ffd906023d68fb69b3fb94b9f8e0bd0d4077b8cee0324ab7,hog
8.702640044526342,9,14,"[(0, 7), (0, 8), (1, 7), (1, 8), (2, 4), (2, 8), (3, 5), (3, 6), (4, 5), (4, 6), (5, 7), (5, 8), (6, 7), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f4312d9c7fbfd7ce3466691a3e6322e06285cddd6b6ebd2d161dd8e278062a25,hog
8.416649615510591,9,14,"[(0, 6), (0, 7), (1, 6), (1, 8), (2, 7), (2, 8), (3, 7), (3, 8), (4, 6), (4, 7), (4, 8), (5, 6), (5, 7), (5, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2bda6f02e0c01f094d5a2ae2c9ecafd608b14372223543e2e93a50b34162bed6,hog
8.790130033522443,9,14,"[(0, 7), (0, 8), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 6), (3, 7), (4, 8), (5, 7), (5, 8), (6, 7), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",ab3a8127801b0dda5cd032453eab78379f26e39e674d3b78fbd0b4980b4a1dd5,hog
12.452210806425862,12,20,"[(0, 1), (0, 2), (0, 10), (1, 9), (1, 11), (2, 8), (2, 11), (3, 6), (3, 7), (3, 11), (4, 6), (4, 8), (4, 11), (5, 7), (5, 9), (5, 11), (6, 10), (7, 10), (8, 10), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f461bdcef58e75d7a73c56fce89312d1bbe02180ee022e9d49ca168cf3eba55e,hog
12.494093940203815,12,20,"[(0, 1), (0, 4), (0, 8), (1, 5), (1, 11), (2, 3), (2, 6), (2, 9), (3, 7), (3, 10), (4, 9), (4, 11), (5, 8), (5, 10), (6, 8), (6, 10), (7, 9), (7, 11), (8, 9), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",270ee0aee4d417028a888d2ff99be1f3b59fcfda3493b965216af49c743a49cb,hog
12.000000000000014,9,20,"[(0, 5), (0, 6), (0, 7), (0, 8), (1, 5), (1, 6), (1, 7), (1, 8), (2, 5), (2, 6), (2, 7), (2, 8), (3, 5), (3, 6), (3, 7), (3, 8), (4, 5), (4, 6), (4, 7), (4, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7660ce510866f6e35355d13ee012cc4dc07d54ffb8ee5ce6df2cda3db21104b9,hog
12.530137169010287,12,20,"[(0, 1), (0, 2), (0, 8), (1, 5), (1, 9), (2, 5), (2, 10), (3, 6), (3, 7), (3, 8), (4, 6), (4, 7), (4, 11), (5, 11), (6, 9), (7, 10), (8, 9), (8, 10), (9, 11), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",405faac7dd8fe62ee8a711181973931e21f336ddecd2472dff088f9899dd7407,hog
13.509564674865,13,22,"[(0, 5), (0, 9), (0, 12), (1, 6), (1, 10), (1, 12), (2, 8), (2, 10), (2, 12), (3, 8), (3, 9), (3, 12), (4, 5), (4, 6), (4, 12), (5, 11), (6, 11), (7, 8), (7, 9), (7, 10), (9, 11), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3ce677b620bb1d8b94197d362dbe96a44e958c375c0508bca8f7ecb3ac0ff45c,hog
13.516291604307735,13,22,"[(0, 2), (0, 4), (0, 12), (1, 3), (1, 5), (1, 12), (2, 8), (2, 10), (3, 9), (3, 11), (4, 8), (4, 11), (5, 9), (5, 10), (6, 8), (6, 9), (6, 11), (7, 8), (7, 9), (7, 10), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",baa037c3a4a1004d88bfbef202e859cd4b9c3d3bc05dbc540f522a04a4ff065e,hog
13.52641095640944,13,22,"[(0, 4), (0, 6), (0, 10), (1, 5), (1, 7), (1, 10), (2, 4), (2, 6), (2, 9), (3, 5), (3, 7), (3, 8), (4, 11), (5, 12), (6, 12), (7, 11), (8, 11), (8, 12), (9, 11), (9, 12), (10, 11), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",ea2493c3349d82a078b1d201c7718fc0ca2e56659866232c36812d4b31a238fc,hog
14.72924495551561,14,24,"[(0, 1), (0, 2), (0, 12), (1, 11), (1, 13), (2, 10), (2, 13), (3, 7), (3, 9), (3, 13), (4, 7), (4, 8), (4, 13), (5, 8), (5, 10), (5, 13), (6, 9), (6, 11), (6, 13), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",ac0572011ec512b9f9cac360656be9b2d6a38d59af334e57930d93ab421f016b,hog
14.797429009382217,14,24,"[(0, 3), (0, 9), (0, 12), (1, 2), (1, 8), (1, 13), (2, 3), (2, 12), (3, 13), (4, 5), (4, 7), (4, 11), (5, 6), (5, 10), (6, 11), (6, 12), (7, 10), (7, 13), (8, 11), (8, 12), (9, 10), (9, 13), (10, 12), (11, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",23d8bf2ed7f7cd0758e2696677e96c8e99a32f87f7d21a32a7f5f13d80ed89d7,hog
14.833269280707611,14,24,"[(0, 5), (0, 7), (0, 13), (1, 4), (1, 6), (1, 12), (2, 3), (2, 8), (2, 11), (3, 9), (3, 10), (4, 8), (4, 11), (5, 9), (5, 10), (6, 8), (6, 13), (7, 9), (7, 12), (8, 10), (9, 11), (10, 13), (11, 12), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",c71a9bdb2ccccd069f143a3b8c46d4911891200f2c05f535c8c754e6d2ac9bbb,hog
14.850423992538444,14,24,"[(0, 3), (0, 4), (0, 10), (1, 2), (1, 5), (1, 9), (2, 7), (2, 11), (3, 6), (3, 8), (4, 8), (4, 12), (5, 11), (5, 13), (6, 10), (6, 13), (7, 9), (7, 12), (8, 11), (8, 13), (9, 10), (9, 13), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7531bb81b88d6aff3c8bb979b33508314d3f0745e0306617a2aaf8ed0e38234c,hog
14.867454111320376,14,24,"[(0, 3), (0, 5), (0, 12), (1, 2), (1, 4), (1, 13), (2, 9), (2, 12), (3, 8), (3, 13), (4, 7), (4, 9), (5, 6), (5, 8), (6, 11), (6, 12), (7, 10), (7, 13), (8, 11), (9, 10), (10, 11), (10, 12), (11, 13), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",743b53150908c10be91bda060cf2753203e45aa8a24fcbc5e561a0f8d1536480,hog
14.809682706451666,14,24,"[(0, 7), (0, 12), (0, 13), (1, 8), (1, 12), (1, 13), (2, 6), (2, 7), (2, 13), (3, 5), (3, 8), (3, 13), (4, 9), (4, 10), (4, 11), (5, 9), (5, 11), (6, 9), (6, 10), (7, 10), (8, 11), (9, 13), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",275a52e7667c2207a65852df9512761b6a942e1bbb1c814bf5c429fd5a4cc180,hog
5.736321706379328,9,8,"[(0, 8), (1, 7), (2, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",056647d1848b87161bc8c7c331aab094237325d7104b2c22f31354b60262f3d3,hog
14.852942245434548,14,24,"[(0, 6), (0, 8), (0, 13), (1, 7), (1, 8), (1, 13), (2, 4), (2, 5), (2, 13), (3, 4), (3, 5), (3, 12), (4, 10), (5, 9), (6, 9), (6, 11), (7, 10), (7, 11), (8, 11), (9, 12), (9, 13), (10, 12), (10, 13), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",d081550da176c2ce1b4d663de5daa014f4a804970dc7bd508da5a856567fa977,hog
14.539324621541653,14,24,"[(0, 3), (0, 12), (0, 13), (1, 2), (1, 12), (1, 13), (2, 4), (2, 6), (3, 5), (3, 7), (4, 10), (4, 12), (5, 11), (5, 13), (6, 10), (6, 13), (7, 11), (7, 12), (8, 10), (8, 11), (8, 13), (9, 10), (9, 11), (9, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8e5719b1c977ca1d8e3549bd8dfb38d99bd0acf6504e375934a94c48cf026563,hog
7.428834771071676,8,12,"[(0, 7), (1, 5), (1, 6), (2, 5), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",47cdcb285c1e5ecb1b8655d24a2983839ce601ff4abc4a985fce3c5e8367c3fe,hog
5.040820639598967,7,8,"[(0, 4), (1, 2), (1, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",cdcf5cba9215c38b317559cb2e4432f479f7f352e54d5e12f105d4d258e9a6c8,hog
9.720388116762521,10,17,"[(0, 1), (0, 6), (0, 8), (1, 7), (1, 9), (2, 3), (2, 6), (2, 9), (3, 7), (3, 8), (4, 6), (4, 7), (4, 9), (5, 6), (5, 7), (5, 8), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7a8c00c56709f9ee0d0041ec210f55f668825e17a4f1289fcfe20e8784e9ecf5,hog
15.831179584135349,15,26,"[(0, 3), (0, 5), (0, 14), (1, 3), (1, 4), (1, 14), (2, 8), (2, 9), (2, 14), (3, 13), (4, 10), (4, 13), (5, 11), (5, 13), (6, 10), (6, 12), (6, 13), (7, 11), (7, 12), (7, 13), (8, 10), (8, 12), (9, 11), (9, 12), (10, 14), (11, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9e6fae9e2d545e694e9831b1342a3d0feccf96b4f7c044c1f9299fefeaa20370,hog
15.817847721262764,15,26,"[(0, 6), (0, 11), (0, 14), (1, 7), (1, 12), (1, 14), (2, 9), (2, 12), (2, 14), (3, 9), (3, 11), (3, 14), (4, 7), (4, 8), (4, 14), (5, 6), (5, 8), (5, 14), (6, 13), (7, 13), (8, 13), (9, 10), (10, 11), (10, 12), (11, 13), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",715a519fd15f897c651fdc5f0cbe4269219540a008943f2d25b5bd23dfa5208b,hog
15.853414467566553,15,26,"[(0, 3), (0, 9), (0, 11), (1, 2), (1, 10), (1, 12), (2, 13), (2, 14), (3, 13), (3, 14), (4, 8), (4, 9), (4, 12), (5, 8), (5, 9), (5, 11), (6, 8), (6, 10), (6, 12), (7, 8), (7, 10), (7, 11), (9, 13), (10, 14), (11, 14), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",109fa1bd4f6210f5261b8123b2000696933a2f315fbe14d1072e247cf47d2fd3,hog
15.840831516338916,15,26,"[(0, 3), (0, 13), (0, 14), (1, 6), (1, 13), (1, 14), (2, 6), (2, 8), (2, 13), (3, 5), (3, 7), (4, 9), (4, 12), (4, 14), (5, 12), (5, 14), (6, 10), (7, 12), (7, 13), (8, 10), (8, 11), (9, 10), (9, 11), (10, 14), (11, 12), (11, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",ce249f4879f35246a72486256f1ae8fb7e493b0c3ecd6c75d089327250de9a50,hog
15.861581617780399,15,26,"[(0, 8), (0, 12), (0, 14), (1, 8), (1, 13), (1, 14), (2, 7), (2, 12), (2, 14), (3, 6), (3, 13), (3, 14), (4, 7), (4, 11), (4, 12), (5, 6), (5, 11), (5, 13), (6, 9), (7, 9), (8, 10), (9, 11), (9, 14), (10, 11), (10, 12), (10, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0d18824ee60380d602523ce2f601aac0837873dcc826ed873c506c469a524a1c,hog
6.508035207282888,10,9,"[(0, 9), (1, 8), (2, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 9), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f8407f2cac4ab49000d10411b82164b300713d1fe48786757c9f0351f4d74d28,hog
15.854641180556248,15,26,"[(0, 6), (0, 8), (0, 13), (1, 7), (1, 9), (1, 14), (2, 9), (2, 13), (2, 14), (3, 8), (3, 13), (3, 14), (4, 7), (4, 12), (4, 14), (5, 6), (5, 12), (5, 13), (6, 10), (7, 11), (8, 10), (9, 11), (10, 12), (10, 14), (11, 12), (11, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8a35e5f7100702852ce2116def3eab2a1e25810f4368385da927ea7221a5b703,hog
15.880843720760739,15,26,"[(0, 11), (0, 12), (0, 14), (1, 10), (1, 12), (1, 14), (2, 9), (2, 11), (2, 14), (3, 8), (3, 10), (3, 14), (4, 7), (4, 9), (4, 14), (5, 7), (5, 9), (5, 11), (6, 8), (6, 10), (6, 12), (7, 13), (8, 13), (11, 13), (12, 13), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",67fca0c56eeafdef3188d4b39b5bcf8fcf738a3811d97b1be9b98be232b7b7ac,hog
15.858893357298555,15,26,"[(0, 5), (0, 6), (0, 11), (1, 5), (1, 11), (1, 12), (2, 6), (2, 11), (2, 13), (3, 11), (3, 12), (3, 13), (4, 8), (4, 9), (4, 10), (5, 14), (6, 14), (7, 8), (7, 9), (7, 14), (8, 13), (9, 12), (10, 12), (10, 13), (12, 14), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8294b380689b89d5f7daec0306a70fbf0f1501b4a79119095ace43b73451919f,hog
15.891003290223155,15,26,"[(0, 8), (0, 13), (0, 14), (1, 8), (1, 12), (1, 14), (2, 6), (2, 7), (2, 14), (3, 8), (3, 12), (3, 13), (4, 11), (4, 12), (4, 13), (5, 6), (5, 7), (5, 11), (6, 9), (7, 10), (9, 11), (9, 12), (9, 14), (10, 11), (10, 13), (10, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",cecd5aef53716634bbdb468453c0b42f3853c07519b1e5067043d4870e1f2102,hog
15.908865710897985,15,26,"[(0, 9), (0, 13), (0, 14), (1, 8), (1, 12), (1, 14), (2, 7), (2, 9), (2, 14), (3, 6), (3, 8), (3, 14), (4, 6), (4, 8), (4, 12), (5, 7), (5, 9), (5, 13), (6, 11), (7, 10), (10, 12), (10, 13), (10, 14), (11, 12), (11, 13), (11, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f77d6ae42c2158da9f89653ba681da21c9dac501614e83d9343582514146d777,hog
15.867332518425664,15,26,"[(0, 8), (0, 11), (0, 14), (1, 7), (1, 13), (1, 14), (2, 12), (2, 13), (2, 14), (3, 8), (3, 12), (3, 14), (4, 8), (4, 11), (4, 12), (5, 6), (5, 7), (5, 13), (6, 9), (6, 10), (7, 9), (9, 11), (9, 14), (10, 11), (10, 12), (10, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",c25fe04014b99af7c7143cbe3ddf861d937e997a738d3f3e7980d7be90f8ccd4,hog
15.836616534789226,15,26,"[(0, 6), (0, 11), (0, 14), (1, 9), (1, 10), (1, 14), (2, 8), (2, 11), (2, 14), (3, 7), (3, 10), (3, 14), (4, 6), (4, 9), (4, 14), (5, 7), (5, 8), (5, 14), (6, 12), (7, 13), (8, 13), (9, 12), (10, 12), (10, 13), (11, 12), (11, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",22ebfb7460d12bf232d9269a7400ea68634ffd95a392c066dcdbe96d4d5db05f,hog
15.844655486559262,15,26,"[(0, 10), (0, 11), (0, 14), (1, 5), (1, 9), (1, 14), (2, 6), (2, 9), (2, 14), (3, 5), (3, 11), (3, 14), (4, 6), (4, 10), (4, 14), (5, 12), (6, 13), (7, 8), (7, 12), (7, 13), (8, 10), (8, 11), (9, 12), (9, 13), (10, 13), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",65e9b913933bd4b3f071bc8daf423a2df393b872557e18b3d572e81ad75ad7f5,hog
15.86772781101313,15,26,"[(0, 8), (0, 9), (0, 14), (1, 8), (1, 9), (1, 13), (2, 6), (2, 10), (2, 13), (3, 7), (3, 10), (3, 14), (4, 6), (4, 10), (4, 14), (5, 7), (5, 10), (5, 13), (6, 12), (7, 11), (8, 12), (9, 11), (11, 13), (11, 14), (12, 13), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5753d2b684b516377c325a6156a6a711de687378ab7de3bc328d3b582f4e6d36,hog
15.892353162265842,15,26,"[(0, 3), (0, 9), (0, 14), (1, 3), (1, 9), (1, 13), (2, 3), (2, 13), (2, 14), (4, 7), (4, 8), (4, 12), (5, 7), (5, 12), (5, 13), (6, 8), (6, 12), (6, 14), (7, 10), (8, 10), (9, 11), (10, 13), (10, 14), (11, 12), (11, 13), (11, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",af4638427add7e101b9e456b1a4fcbee8e38b2eb322204afa15abf49b83fc63e,hog
3.9512729212712605,6,6,"[(0, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",b66124f5fb32180fb189ada31610be030ca574b7292b5dba55826beb8b1bbdf8,hog
15.875880185122002,15,26,"[(0, 2), (0, 4), (0, 14), (1, 3), (1, 5), (1, 13), (2, 8), (2, 12), (3, 9), (3, 12), (4, 8), (4, 10), (5, 9), (5, 11), (6, 8), (6, 10), (6, 11), (7, 9), (7, 10), (7, 11), (8, 13), (9, 14), (10, 14), (11, 13), (12, 13), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",37de751378da569b1214bbef1f62cd15ae09d22057a5a14ed7042dbfa263b8fa,hog
15.851031757636866,15,26,"[(0, 10), (0, 13), (0, 14), (1, 7), (1, 13), (1, 14), (2, 9), (2, 10), (2, 14), (3, 6), (3, 7), (3, 14), (4, 5), (4, 6), (4, 14), (5, 11), (5, 12), (6, 12), (7, 12), (8, 9), (8, 10), (8, 13), (9, 11), (11, 13), (11, 14), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",86c7a148e5f0b666fedf38c08ab8ab24aaa18349a0732e0678f3c81e93c295b3,hog
15.85326335797728,15,26,"[(0, 6), (0, 8), (0, 14), (1, 8), (1, 12), (1, 14), (2, 7), (2, 13), (2, 14), (3, 12), (3, 13), (3, 14), (4, 7), (4, 11), (4, 13), (5, 11), (5, 12), (5, 13), (6, 9), (6, 10), (7, 9), (8, 10), (9, 11), (9, 14), (10, 11), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7b80df8ec340e8867822113e21afddc2afafa3de80ea73ecace5da73e90d409d,hog
11.044763121374357,15,18,"[(0, 4), (0, 9), (1, 5), (1, 10), (2, 3), (2, 12), (3, 11), (4, 14), (5, 13), (6, 9), (6, 14), (7, 10), (7, 13), (8, 11), (8, 12), (9, 10), (11, 14), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f0269acf22b2a6b433fb6a241c4f59ad6b8918cc4f03a20e28e92c337850f4e6,hog
9.444284375886786,13,14,"[(0, 2), (0, 5), (1, 3), (1, 4), (2, 6), (3, 9), (4, 8), (5, 7), (6, 11), (7, 12), (8, 12), (9, 11), (10, 11), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2cafef650470e68f4ed71f46a61e1002ccd668e9da9cf5a5942142533c2ba80a,hog
